year,mm-dd,location,parameter,unit,datatype,value
2003,6-11,BON,tempscr,C,Temp (Scroll Case),15.000
2003,6-12,BON,tempscr,C,Temp (Scroll Case),15.000
2003,6-13,BON,tempscr,C,Temp (Scroll Case),15.000
2003,6-14,BON,tempscr,C,Temp (Scroll Case),15.600
2003,6-15,BON,tempscr,C,Temp (Scroll Case),15.600
2003,6-16,BON,tempscr,C,Temp (Scroll Case),15.600
2003,6-17,BON,tempscr,C,Temp (Scroll Case),15.600
2003,6-18,BON,tempscr,C,Temp (Scroll Case),16.100
2003,6-19,BON,tempscr,C,Temp (Scroll Case),16.100
2003,6-20,BON,tempscr,C,Temp (Scroll Case),16.100
2003,6-21,BON,tempscr,C,Temp (Scroll Case),15.600
2003,6-22,BON,tempscr,C,Temp (Scroll Case),15.600
2003,6-23,BON,tempscr,C,Temp (Scroll Case),15.600
2003,6-24,BON,tempscr,C,Temp (Scroll Case),15.600
2003,6-25,BON,tempscr,C,Temp (Scroll Case),15.600
2003,6-26,BON,tempscr,C,Temp (Scroll Case),16.100
2003,6-27,BON,tempscr,C,Temp (Scroll Case),NA
2003,6-28,BON,tempscr,C,Temp (Scroll Case),16.700
2003,6-29,BON,tempscr,C,Temp (Scroll Case),16.700
2003,6-30,BON,tempscr,C,Temp (Scroll Case),16.700
2003,7-1,BON,tempscr,C,Temp (Scroll Case),16.700
2003,7-2,BON,tempscr,C,Temp (Scroll Case),16.700
2003,7-3,BON,tempscr,C,Temp (Scroll Case),17.200
2003,7-4,BON,tempscr,C,Temp (Scroll Case),17.200
2003,7-5,BON,tempscr,C,Temp (Scroll Case),17.200
2003,7-6,BON,tempscr,C,Temp (Scroll Case),17.200
2003,7-7,BON,tempscr,C,Temp (Scroll Case),17.800
2003,7-8,BON,tempscr,C,Temp (Scroll Case),17.800
2003,7-9,BON,tempscr,C,Temp (Scroll Case),17.800
2003,7-10,BON,tempscr,C,Temp (Scroll Case),17.800
2003,7-11,BON,tempscr,C,Temp (Scroll Case),17.800
2003,7-12,BON,tempscr,C,Temp (Scroll Case),18.300
2003,7-13,BON,tempscr,C,Temp (Scroll Case),18.300
2003,7-14,BON,tempscr,C,Temp (Scroll Case),18.900
2003,7-15,BON,tempscr,C,Temp (Scroll Case),19.400
2003,7-16,BON,tempscr,C,Temp (Scroll Case),19.400
2003,7-17,BON,tempscr,C,Temp (Scroll Case),19.400
2003,7-18,BON,tempscr,C,Temp (Scroll Case),19.400
2003,7-19,BON,tempscr,C,Temp (Scroll Case),19.400
2003,7-20,BON,tempscr,C,Temp (Scroll Case),19.400
2003,7-21,BON,tempscr,C,Temp (Scroll Case),20.000
2003,7-22,BON,tempscr,C,Temp (Scroll Case),20.600
2003,7-23,BON,tempscr,C,Temp (Scroll Case),20.600
2003,7-24,BON,tempscr,C,Temp (Scroll Case),20.600
2003,7-25,BON,tempscr,C,Temp (Scroll Case),20.000
2003,7-26,BON,tempscr,C,Temp (Scroll Case),20.000
2003,7-27,BON,tempscr,C,Temp (Scroll Case),20.000
2003,7-28,BON,tempscr,C,Temp (Scroll Case),20.000
2003,7-29,BON,tempscr,C,Temp (Scroll Case),20.000
2003,7-30,BON,tempscr,C,Temp (Scroll Case),21.100
2003,7-31,BON,tempscr,C,Temp (Scroll Case),21.100
2003,8-1,BON,tempscr,C,Temp (Scroll Case),21.100
2003,8-2,BON,tempscr,C,Temp (Scroll Case),21.100
2003,8-3,BON,tempscr,C,Temp (Scroll Case),20.600
2003,8-4,BON,tempscr,C,Temp (Scroll Case),21.100
2003,8-5,BON,tempscr,C,Temp (Scroll Case),21.100
2003,8-6,BON,tempscr,C,Temp (Scroll Case),21.100
2003,8-7,BON,tempscr,C,Temp (Scroll Case),20.600
2003,8-8,BON,tempscr,C,Temp (Scroll Case),20.600
2003,8-9,BON,tempscr,C,Temp (Scroll Case),20.600
2003,8-10,BON,tempscr,C,Temp (Scroll Case),20.600
2003,8-11,BON,tempscr,C,Temp (Scroll Case),21.100
2003,8-12,BON,tempscr,C,Temp (Scroll Case),21.100
2003,8-13,BON,tempscr,C,Temp (Scroll Case),21.100
2003,8-14,BON,tempscr,C,Temp (Scroll Case),20.600
2003,8-15,BON,tempscr,C,Temp (Scroll Case),20.600
2003,8-16,BON,tempscr,C,Temp (Scroll Case),20.600
2003,8-17,BON,tempscr,C,Temp (Scroll Case),20.600
2003,8-18,BON,tempscr,C,Temp (Scroll Case),20.600
2003,8-19,BON,tempscr,C,Temp (Scroll Case),20.600
2003,8-20,BON,tempscr,C,Temp (Scroll Case),20.600
2003,8-21,BON,tempscr,C,Temp (Scroll Case),20.600
2003,8-22,BON,tempscr,C,Temp (Scroll Case),20.600
2003,8-23,BON,tempscr,C,Temp (Scroll Case),20.600
2003,8-24,BON,tempscr,C,Temp (Scroll Case),20.600
2003,8-25,BON,tempscr,C,Temp (Scroll Case),20.600
2003,8-26,BON,tempscr,C,Temp (Scroll Case),20.000
2003,8-27,BON,tempscr,C,Temp (Scroll Case),20.600
2003,8-28,BON,tempscr,C,Temp (Scroll Case),20.600
2003,8-29,BON,tempscr,C,Temp (Scroll Case),20.600
2003,8-30,BON,tempscr,C,Temp (Scroll Case),20.600
2003,8-31,BON,tempscr,C,Temp (Scroll Case),20.600
2003,9-1,BON,tempscr,C,Temp (Scroll Case),20.600
2003,9-2,BON,tempscr,C,Temp (Scroll Case),20.000
2003,9-3,BON,tempscr,C,Temp (Scroll Case),NA
2003,9-4,BON,tempscr,C,Temp (Scroll Case),20.000
2003,9-5,BON,tempscr,C,Temp (Scroll Case),20.600
2003,9-6,BON,tempscr,C,Temp (Scroll Case),20.600
2003,9-7,BON,tempscr,C,Temp (Scroll Case),20.600
2003,9-8,BON,tempscr,C,Temp (Scroll Case),20.600
2003,9-9,BON,tempscr,C,Temp (Scroll Case),20.000
2003,9-10,BON,tempscr,C,Temp (Scroll Case),20.000
2003,9-11,BON,tempscr,C,Temp (Scroll Case),19.400
2003,9-12,BON,tempscr,C,Temp (Scroll Case),18.900
2003,9-13,BON,tempscr,C,Temp (Scroll Case),18.900
2003,9-14,BON,tempscr,C,Temp (Scroll Case),18.900
2003,9-15,BON,tempscr,C,Temp (Scroll Case),18.900
2003,9-16,BON,tempscr,C,Temp (Scroll Case),18.300
2003,9-17,BON,tempscr,C,Temp (Scroll Case),18.300
2003,9-18,BON,tempscr,C,Temp (Scroll Case),17.800
2003,9-19,BON,tempscr,C,Temp (Scroll Case),18.300
2003,9-20,BON,tempscr,C,Temp (Scroll Case),18.300
2003,9-21,BON,tempscr,C,Temp (Scroll Case),17.800
2003,9-22,BON,tempscr,C,Temp (Scroll Case),17.800
2003,9-23,BON,tempscr,C,Temp (Scroll Case),17.800
2003,9-24,BON,tempscr,C,Temp (Scroll Case),17.800
2003,9-25,BON,tempscr,C,Temp (Scroll Case),17.800
2003,9-26,BON,tempscr,C,Temp (Scroll Case),17.800
2003,9-27,BON,tempscr,C,Temp (Scroll Case),17.800
2003,9-28,BON,tempscr,C,Temp (Scroll Case),17.800
2003,9-29,BON,tempscr,C,Temp (Scroll Case),18.300
2003,9-30,BON,tempscr,C,Temp (Scroll Case),18.300
2003,10-1,BON,tempscr,C,Temp (Scroll Case),17.800
2003,10-2,BON,tempscr,C,Temp (Scroll Case),17.800
2003,10-3,BON,tempscr,C,Temp (Scroll Case),17.800
2003,10-4,BON,tempscr,C,Temp (Scroll Case),17.800
2003,10-5,BON,tempscr,C,Temp (Scroll Case),17.800
2003,10-6,BON,tempscr,C,Temp (Scroll Case),17.800
2003,10-7,BON,tempscr,C,Temp (Scroll Case),17.800
2003,10-8,BON,tempscr,C,Temp (Scroll Case),17.200
2003,10-9,BON,tempscr,C,Temp (Scroll Case),17.200
2003,10-10,BON,tempscr,C,Temp (Scroll Case),17.200
2003,10-11,BON,tempscr,C,Temp (Scroll Case),16.700
2003,10-12,BON,tempscr,C,Temp (Scroll Case),16.700
2003,10-13,BON,tempscr,C,Temp (Scroll Case),16.100
2003,10-14,BON,tempscr,C,Temp (Scroll Case),16.100
2003,10-15,BON,tempscr,C,Temp (Scroll Case),15.600
2003,10-16,BON,tempscr,C,Temp (Scroll Case),15.600
2003,10-17,BON,tempscr,C,Temp (Scroll Case),15.600
2003,10-18,BON,tempscr,C,Temp (Scroll Case),15.600
2003,10-19,BON,tempscr,C,Temp (Scroll Case),15.600
2003,10-20,BON,tempscr,C,Temp (Scroll Case),15.600
2003,10-21,BON,tempscr,C,Temp (Scroll Case),15.600
2003,10-22,BON,tempscr,C,Temp (Scroll Case),15.600
2003,10-23,BON,tempscr,C,Temp (Scroll Case),16.100
2003,10-24,BON,tempscr,C,Temp (Scroll Case),16.100
2003,10-25,BON,tempscr,C,Temp (Scroll Case),15.600
2003,10-26,BON,tempscr,C,Temp (Scroll Case),14.400
2003,10-27,BON,tempscr,C,Temp (Scroll Case),14.400
2003,10-28,BON,tempscr,C,Temp (Scroll Case),14.400
2003,10-29,BON,tempscr,C,Temp (Scroll Case),14.400
2003,10-30,BON,tempscr,C,Temp (Scroll Case),13.900
2003,10-31,BON,tempscr,C,Temp (Scroll Case),13.300
2003,11-1,BON,tempscr,C,Temp (Scroll Case),12.800
2003,11-2,BON,tempscr,C,Temp (Scroll Case),12.200
2003,11-3,BON,tempscr,C,Temp (Scroll Case),11.700
2003,11-4,BON,tempscr,C,Temp (Scroll Case),11.700
2003,11-5,BON,tempscr,C,Temp (Scroll Case),11.100
2003,11-6,BON,tempscr,C,Temp (Scroll Case),11.100
2003,11-7,BON,tempscr,C,Temp (Scroll Case),10.600
2003,11-8,BON,tempscr,C,Temp (Scroll Case),10.600
2003,11-9,BON,tempscr,C,Temp (Scroll Case),10.000
2003,11-10,BON,tempscr,C,Temp (Scroll Case),10.000
2003,11-11,BON,tempscr,C,Temp (Scroll Case),10.000
2003,11-12,BON,tempscr,C,Temp (Scroll Case),9.400
2003,11-13,BON,tempscr,C,Temp (Scroll Case),9.400
2003,11-14,BON,tempscr,C,Temp (Scroll Case),9.400
2003,11-15,BON,tempscr,C,Temp (Scroll Case),NA
2003,11-16,BON,tempscr,C,Temp (Scroll Case),NA
2003,11-17,BON,tempscr,C,Temp (Scroll Case),NA
2003,11-18,BON,tempscr,C,Temp (Scroll Case),NA
2003,11-19,BON,tempscr,C,Temp (Scroll Case),NA
2003,11-20,BON,tempscr,C,Temp (Scroll Case),NA
2003,11-21,BON,tempscr,C,Temp (Scroll Case),NA
2003,11-22,BON,tempscr,C,Temp (Scroll Case),7.800
2003,11-23,BON,tempscr,C,Temp (Scroll Case),7.800
2003,11-24,BON,tempscr,C,Temp (Scroll Case),7.800
2003,11-25,BON,tempscr,C,Temp (Scroll Case),7.200
2003,11-26,BON,tempscr,C,Temp (Scroll Case),7.200
2003,11-27,BON,tempscr,C,Temp (Scroll Case),7.200
2003,11-28,BON,tempscr,C,Temp (Scroll Case),7.200
2003,11-29,BON,tempscr,C,Temp (Scroll Case),7.200
2003,11-30,BON,tempscr,C,Temp (Scroll Case),7.200
2003,12-1,BON,tempscr,C,Temp (Scroll Case),7.200
2003,12-2,BON,tempscr,C,Temp (Scroll Case),NA
2003,12-3,BON,tempscr,C,Temp (Scroll Case),6.700
2003,12-4,BON,tempscr,C,Temp (Scroll Case),6.700
2003,12-5,BON,tempscr,C,Temp (Scroll Case),6.700
2003,12-6,BON,tempscr,C,Temp (Scroll Case),6.700
2003,12-7,BON,tempscr,C,Temp (Scroll Case),6.700
2003,12-8,BON,tempscr,C,Temp (Scroll Case),6.700
2003,12-9,BON,tempscr,C,Temp (Scroll Case),6.700
2003,12-10,BON,tempscr,C,Temp (Scroll Case),6.100
2003,12-11,BON,tempscr,C,Temp (Scroll Case),6.100
2003,12-12,BON,tempscr,C,Temp (Scroll Case),6.100
2003,12-13,BON,tempscr,C,Temp (Scroll Case),6.100
2003,12-14,BON,tempscr,C,Temp (Scroll Case),6.100
2003,12-15,BON,tempscr,C,Temp (Scroll Case),6.100
2003,12-16,BON,tempscr,C,Temp (Scroll Case),6.100
2003,12-17,BON,tempscr,C,Temp (Scroll Case),6.100
2003,12-18,BON,tempscr,C,Temp (Scroll Case),NA
2003,12-19,BON,tempscr,C,Temp (Scroll Case),NA
2003,12-20,BON,tempscr,C,Temp (Scroll Case),5.600
2003,12-21,BON,tempscr,C,Temp (Scroll Case),5.600
2003,12-22,BON,tempscr,C,Temp (Scroll Case),5.600
2003,12-23,BON,tempscr,C,Temp (Scroll Case),5.600
2003,12-24,BON,tempscr,C,Temp (Scroll Case),5.000
2003,12-25,BON,tempscr,C,Temp (Scroll Case),5.000
2003,12-26,BON,tempscr,C,Temp (Scroll Case),5.000
2003,12-27,BON,tempscr,C,Temp (Scroll Case),5.000
2003,12-28,BON,tempscr,C,Temp (Scroll Case),5.000
2003,12-29,BON,tempscr,C,Temp (Scroll Case),5.000
2003,12-30,BON,tempscr,C,Temp (Scroll Case),NA
2003,12-31,BON,tempscr,C,Temp (Scroll Case),4.400
2002,1-1,BON,tempscr,C,Temp (Scroll Case),6.700
2002,1-2,BON,tempscr,C,Temp (Scroll Case),NA
2002,1-3,BON,tempscr,C,Temp (Scroll Case),NA
2002,1-4,BON,tempscr,C,Temp (Scroll Case),NA
2002,1-5,BON,tempscr,C,Temp (Scroll Case),7.200
2002,1-6,BON,tempscr,C,Temp (Scroll Case),7.200
2002,1-7,BON,tempscr,C,Temp (Scroll Case),7.200
2002,1-8,BON,tempscr,C,Temp (Scroll Case),7.800
2002,1-9,BON,tempscr,C,Temp (Scroll Case),7.200
2002,1-10,BON,tempscr,C,Temp (Scroll Case),7.200
2002,1-11,BON,tempscr,C,Temp (Scroll Case),7.800
2002,1-12,BON,tempscr,C,Temp (Scroll Case),7.800
2002,1-13,BON,tempscr,C,Temp (Scroll Case),NA
2002,1-14,BON,tempscr,C,Temp (Scroll Case),NA
2002,1-15,BON,tempscr,C,Temp (Scroll Case),NA
2002,1-16,BON,tempscr,C,Temp (Scroll Case),6.700
2002,1-17,BON,tempscr,C,Temp (Scroll Case),7.800
2002,1-18,BON,tempscr,C,Temp (Scroll Case),7.800
2002,1-19,BON,tempscr,C,Temp (Scroll Case),7.800
2002,1-20,BON,tempscr,C,Temp (Scroll Case),7.800
2002,1-21,BON,tempscr,C,Temp (Scroll Case),7.800
2002,1-22,BON,tempscr,C,Temp (Scroll Case),7.800
2002,1-23,BON,tempscr,C,Temp (Scroll Case),NA
2002,1-24,BON,tempscr,C,Temp (Scroll Case),7.800
2002,1-25,BON,tempscr,C,Temp (Scroll Case),NA
2002,1-26,BON,tempscr,C,Temp (Scroll Case),7.800
2002,1-27,BON,tempscr,C,Temp (Scroll Case),7.800
2002,1-28,BON,tempscr,C,Temp (Scroll Case),7.800
2002,1-29,BON,tempscr,C,Temp (Scroll Case),7.200
2002,1-30,BON,tempscr,C,Temp (Scroll Case),NA
2002,1-31,BON,tempscr,C,Temp (Scroll Case),NA
2002,2-1,BON,tempscr,C,Temp (Scroll Case),NA
2002,2-2,BON,tempscr,C,Temp (Scroll Case),6.700
2002,2-3,BON,tempscr,C,Temp (Scroll Case),6.700
2002,2-4,BON,tempscr,C,Temp (Scroll Case),6.700
2002,2-5,BON,tempscr,C,Temp (Scroll Case),6.700
2002,2-6,BON,tempscr,C,Temp (Scroll Case),6.700
2002,2-7,BON,tempscr,C,Temp (Scroll Case),6.700
2002,2-8,BON,tempscr,C,Temp (Scroll Case),6.700
2002,2-9,BON,tempscr,C,Temp (Scroll Case),NA
2002,2-10,BON,tempscr,C,Temp (Scroll Case),NA
2002,2-11,BON,tempscr,C,Temp (Scroll Case),NA
2002,2-12,BON,tempscr,C,Temp (Scroll Case),NA
2002,2-13,BON,tempscr,C,Temp (Scroll Case),6.700
2002,2-14,BON,tempscr,C,Temp (Scroll Case),6.700
2002,2-15,BON,tempscr,C,Temp (Scroll Case),6.700
2002,2-16,BON,tempscr,C,Temp (Scroll Case),6.700
2002,2-17,BON,tempscr,C,Temp (Scroll Case),6.700
2002,2-18,BON,tempscr,C,Temp (Scroll Case),6.700
2002,2-19,BON,tempscr,C,Temp (Scroll Case),6.700
2002,2-20,BON,tempscr,C,Temp (Scroll Case),6.700
2002,2-21,BON,tempscr,C,Temp (Scroll Case),6.700
2002,2-22,BON,tempscr,C,Temp (Scroll Case),7.200
2002,2-23,BON,tempscr,C,Temp (Scroll Case),7.200
2002,2-24,BON,tempscr,C,Temp (Scroll Case),7.800
2002,2-25,BON,tempscr,C,Temp (Scroll Case),7.800
2002,2-26,BON,tempscr,C,Temp (Scroll Case),7.200
2002,2-27,BON,tempscr,C,Temp (Scroll Case),NA
2002,2-28,BON,tempscr,C,Temp (Scroll Case),NA
2002,2-29,BON,tempscr,C,Temp (Scroll Case),NA
2002,3-1,BON,tempscr,C,Temp (Scroll Case),NA
2002,3-2,BON,tempscr,C,Temp (Scroll Case),7.200
2002,3-3,BON,tempscr,C,Temp (Scroll Case),7.200
2002,3-4,BON,tempscr,C,Temp (Scroll Case),7.200
2002,3-5,BON,tempscr,C,Temp (Scroll Case),7.200
2002,3-6,BON,tempscr,C,Temp (Scroll Case),7.200
2002,3-7,BON,tempscr,C,Temp (Scroll Case),7.200
2002,3-8,BON,tempscr,C,Temp (Scroll Case),7.800
2002,3-9,BON,tempscr,C,Temp (Scroll Case),NA
2002,3-10,BON,tempscr,C,Temp (Scroll Case),NA
2002,3-11,BON,tempscr,C,Temp (Scroll Case),NA
2002,3-12,BON,tempscr,C,Temp (Scroll Case),7.200
2002,3-13,BON,tempscr,C,Temp (Scroll Case),7.200
2002,3-14,BON,tempscr,C,Temp (Scroll Case),7.200
2002,3-15,BON,tempscr,C,Temp (Scroll Case),7.200
2002,3-16,BON,tempscr,C,Temp (Scroll Case),NA
2002,3-17,BON,tempscr,C,Temp (Scroll Case),7.800
2002,3-18,BON,tempscr,C,Temp (Scroll Case),7.800
2002,3-19,BON,tempscr,C,Temp (Scroll Case),7.800
2002,3-20,BON,tempscr,C,Temp (Scroll Case),7.800
2002,3-21,BON,tempscr,C,Temp (Scroll Case),7.800
2002,3-22,BON,tempscr,C,Temp (Scroll Case),7.200
2002,3-23,BON,tempscr,C,Temp (Scroll Case),7.200
2002,3-24,BON,tempscr,C,Temp (Scroll Case),7.800
2002,3-25,BON,tempscr,C,Temp (Scroll Case),7.800
2002,3-26,BON,tempscr,C,Temp (Scroll Case),8.300
2002,3-27,BON,tempscr,C,Temp (Scroll Case),8.300
2002,3-28,BON,tempscr,C,Temp (Scroll Case),8.300
2002,3-29,BON,tempscr,C,Temp (Scroll Case),8.300
2002,3-30,BON,tempscr,C,Temp (Scroll Case),8.300
2002,3-31,BON,tempscr,C,Temp (Scroll Case),8.300
2002,4-1,BON,tempscr,C,Temp (Scroll Case),8.900
2002,4-2,BON,tempscr,C,Temp (Scroll Case),8.900
2002,4-3,BON,tempscr,C,Temp (Scroll Case),8.900
2002,4-4,BON,tempscr,C,Temp (Scroll Case),10.600
2002,4-5,BON,tempscr,C,Temp (Scroll Case),10.600
2002,4-6,BON,tempscr,C,Temp (Scroll Case),10.600
2002,4-7,BON,tempscr,C,Temp (Scroll Case),10.600
2002,4-8,BON,tempscr,C,Temp (Scroll Case),10.600
2002,4-9,BON,tempscr,C,Temp (Scroll Case),11.100
2002,4-10,BON,tempscr,C,Temp (Scroll Case),11.700
2002,4-11,BON,tempscr,C,Temp (Scroll Case),11.700
2002,4-12,BON,tempscr,C,Temp (Scroll Case),11.700
2002,4-13,BON,tempscr,C,Temp (Scroll Case),11.700
2002,4-14,BON,tempscr,C,Temp (Scroll Case),11.700
2002,4-15,BON,tempscr,C,Temp (Scroll Case),12.200
2002,4-16,BON,tempscr,C,Temp (Scroll Case),12.200
2002,4-17,BON,tempscr,C,Temp (Scroll Case),NA
2002,4-18,BON,tempscr,C,Temp (Scroll Case),12.800
2002,4-19,BON,tempscr,C,Temp (Scroll Case),12.800
2002,4-20,BON,tempscr,C,Temp (Scroll Case),12.200
2002,4-21,BON,tempscr,C,Temp (Scroll Case),12.200
2002,4-22,BON,tempscr,C,Temp (Scroll Case),12.800
2002,4-23,BON,tempscr,C,Temp (Scroll Case),12.800
2002,4-24,BON,tempscr,C,Temp (Scroll Case),12.800
2002,4-25,BON,tempscr,C,Temp (Scroll Case),10.000
2002,4-26,BON,tempscr,C,Temp (Scroll Case),8.900
2002,4-27,BON,tempscr,C,Temp (Scroll Case),8.900
2002,4-28,BON,tempscr,C,Temp (Scroll Case),8.900
2002,4-29,BON,tempscr,C,Temp (Scroll Case),8.900
2002,4-30,BON,tempscr,C,Temp (Scroll Case),8.900
2002,5-1,BON,tempscr,C,Temp (Scroll Case),8.900
2002,5-2,BON,tempscr,C,Temp (Scroll Case),9.400
2002,5-3,BON,tempscr,C,Temp (Scroll Case),9.400
2002,5-4,BON,tempscr,C,Temp (Scroll Case),9.400
2002,5-5,BON,tempscr,C,Temp (Scroll Case),9.400
2002,5-6,BON,tempscr,C,Temp (Scroll Case),9.400
2002,5-7,BON,tempscr,C,Temp (Scroll Case),10.000
2002,5-8,BON,tempscr,C,Temp (Scroll Case),10.000
2002,5-9,BON,tempscr,C,Temp (Scroll Case),10.000
2002,5-10,BON,tempscr,C,Temp (Scroll Case),10.000
2002,5-11,BON,tempscr,C,Temp (Scroll Case),11.700
2002,5-12,BON,tempscr,C,Temp (Scroll Case),11.700
2002,5-13,BON,tempscr,C,Temp (Scroll Case),11.700
2002,5-14,BON,tempscr,C,Temp (Scroll Case),11.700
2002,5-15,BON,tempscr,C,Temp (Scroll Case),12.200
2002,5-16,BON,tempscr,C,Temp (Scroll Case),12.200
2002,5-17,BON,tempscr,C,Temp (Scroll Case),12.200
2002,5-18,BON,tempscr,C,Temp (Scroll Case),12.200
2002,5-19,BON,tempscr,C,Temp (Scroll Case),12.800
2002,5-20,BON,tempscr,C,Temp (Scroll Case),12.200
2002,5-21,BON,tempscr,C,Temp (Scroll Case),12.800
2002,5-22,BON,tempscr,C,Temp (Scroll Case),12.800
2002,5-23,BON,tempscr,C,Temp (Scroll Case),12.800
2002,5-24,BON,tempscr,C,Temp (Scroll Case),12.800
2002,5-25,BON,tempscr,C,Temp (Scroll Case),13.300
2002,5-26,BON,tempscr,C,Temp (Scroll Case),13.900
2002,5-27,BON,tempscr,C,Temp (Scroll Case),13.900
2002,5-28,BON,tempscr,C,Temp (Scroll Case),13.900
2002,5-29,BON,tempscr,C,Temp (Scroll Case),13.900
2002,5-30,BON,tempscr,C,Temp (Scroll Case),13.900
2002,5-31,BON,tempscr,C,Temp (Scroll Case),13.300
2002,6-1,BON,tempscr,C,Temp (Scroll Case),13.300
2002,6-2,BON,tempscr,C,Temp (Scroll Case),13.300
2002,6-3,BON,tempscr,C,Temp (Scroll Case),13.300
2002,6-4,BON,tempscr,C,Temp (Scroll Case),13.300
2002,6-5,BON,tempscr,C,Temp (Scroll Case),13.300
2002,6-6,BON,tempscr,C,Temp (Scroll Case),13.300
2002,6-7,BON,tempscr,C,Temp (Scroll Case),13.900
2002,6-8,BON,tempscr,C,Temp (Scroll Case),13.300
2002,6-9,BON,tempscr,C,Temp (Scroll Case),13.300
2002,6-10,BON,tempscr,C,Temp (Scroll Case),13.900
2002,6-11,BON,tempscr,C,Temp (Scroll Case),13.900
2002,6-12,BON,tempscr,C,Temp (Scroll Case),13.900
2002,6-13,BON,tempscr,C,Temp (Scroll Case),13.900
2002,6-14,BON,tempscr,C,Temp (Scroll Case),13.900
2002,6-15,BON,tempscr,C,Temp (Scroll Case),13.900
2002,6-16,BON,tempscr,C,Temp (Scroll Case),14.400
2002,6-17,BON,tempscr,C,Temp (Scroll Case),13.900
2002,6-18,BON,tempscr,C,Temp (Scroll Case),14.400
2002,6-19,BON,tempscr,C,Temp (Scroll Case),14.400
2002,6-20,BON,tempscr,C,Temp (Scroll Case),14.400
2002,6-21,BON,tempscr,C,Temp (Scroll Case),14.400
2002,6-22,BON,tempscr,C,Temp (Scroll Case),14.400
2002,6-23,BON,tempscr,C,Temp (Scroll Case),15.000
2002,6-24,BON,tempscr,C,Temp (Scroll Case),15.000
2002,6-25,BON,tempscr,C,Temp (Scroll Case),15.000
2002,6-26,BON,tempscr,C,Temp (Scroll Case),15.600
2002,6-27,BON,tempscr,C,Temp (Scroll Case),15.600
2002,6-28,BON,tempscr,C,Temp (Scroll Case),16.100
2002,6-29,BON,tempscr,C,Temp (Scroll Case),16.100
2002,6-30,BON,tempscr,C,Temp (Scroll Case),16.100
2002,7-1,BON,tempscr,C,Temp (Scroll Case),16.100
2002,7-2,BON,tempscr,C,Temp (Scroll Case),16.700
2002,7-3,BON,tempscr,C,Temp (Scroll Case),16.700
2002,7-4,BON,tempscr,C,Temp (Scroll Case),16.700
2002,7-5,BON,tempscr,C,Temp (Scroll Case),16.700
2002,7-6,BON,tempscr,C,Temp (Scroll Case),16.700
2002,7-7,BON,tempscr,C,Temp (Scroll Case),16.700
2002,7-8,BON,tempscr,C,Temp (Scroll Case),17.200
2002,7-9,BON,tempscr,C,Temp (Scroll Case),17.200
2002,7-10,BON,tempscr,C,Temp (Scroll Case),17.200
2002,7-11,BON,tempscr,C,Temp (Scroll Case),17.200
2002,7-12,BON,tempscr,C,Temp (Scroll Case),17.200
2002,7-13,BON,tempscr,C,Temp (Scroll Case),17.800
2002,7-14,BON,tempscr,C,Temp (Scroll Case),17.800
2002,7-15,BON,tempscr,C,Temp (Scroll Case),17.800
2002,7-16,BON,tempscr,C,Temp (Scroll Case),17.800
2002,7-17,BON,tempscr,C,Temp (Scroll Case),17.800
2002,7-18,BON,tempscr,C,Temp (Scroll Case),18.300
2002,7-19,BON,tempscr,C,Temp (Scroll Case),18.900
2002,7-20,BON,tempscr,C,Temp (Scroll Case),18.900
2002,7-21,BON,tempscr,C,Temp (Scroll Case),19.400
2002,7-22,BON,tempscr,C,Temp (Scroll Case),19.400
2002,7-23,BON,tempscr,C,Temp (Scroll Case),19.400
2002,7-24,BON,tempscr,C,Temp (Scroll Case),19.400
2002,7-25,BON,tempscr,C,Temp (Scroll Case),20.000
2002,7-26,BON,tempscr,C,Temp (Scroll Case),20.000
2002,7-27,BON,tempscr,C,Temp (Scroll Case),19.400
2002,7-28,BON,tempscr,C,Temp (Scroll Case),19.400
2002,7-29,BON,tempscr,C,Temp (Scroll Case),19.400
2002,7-30,BON,tempscr,C,Temp (Scroll Case),19.400
2002,7-31,BON,tempscr,C,Temp (Scroll Case),19.400
2002,8-1,BON,tempscr,C,Temp (Scroll Case),19.400
2002,8-2,BON,tempscr,C,Temp (Scroll Case),19.400
2002,8-3,BON,tempscr,C,Temp (Scroll Case),19.400
2002,8-4,BON,tempscr,C,Temp (Scroll Case),19.400
2002,8-5,BON,tempscr,C,Temp (Scroll Case),19.400
2002,8-6,BON,tempscr,C,Temp (Scroll Case),18.900
2002,8-7,BON,tempscr,C,Temp (Scroll Case),18.900
2002,8-8,BON,tempscr,C,Temp (Scroll Case),18.900
2002,8-9,BON,tempscr,C,Temp (Scroll Case),18.900
2002,8-10,BON,tempscr,C,Temp (Scroll Case),18.900
2002,8-11,BON,tempscr,C,Temp (Scroll Case),19.400
2002,8-12,BON,tempscr,C,Temp (Scroll Case),19.400
2002,8-13,BON,tempscr,C,Temp (Scroll Case),19.400
2002,8-14,BON,tempscr,C,Temp (Scroll Case),19.400
2002,8-15,BON,tempscr,C,Temp (Scroll Case),19.400
2002,8-16,BON,tempscr,C,Temp (Scroll Case),19.400
2002,8-17,BON,tempscr,C,Temp (Scroll Case),19.400
2002,8-18,BON,tempscr,C,Temp (Scroll Case),19.400
2002,8-19,BON,tempscr,C,Temp (Scroll Case),19.400
2002,8-20,BON,tempscr,C,Temp (Scroll Case),19.400
